air_var,noise_var,lag_min,N,pearson_r,pearson_p,pearson_p_adj,Neff,rho1_air,rho1_noise,abs_r
dPM25,voice_rate,8,595,0.22316679570041645,3.761268981176153e-08,3.7612689811760686e-08,595.0,-0.10331368775302902,0.4011700199175832,0.22316679570041645
dPM25,voice_rate,3,600,0.14417132965109458,0.0003961704603021174,0.0003961704603021119,600.0,-0.10356858311194263,0.2477173804495365,0.14417132965109458
dPM25,voice_rate,4,599,-0.13559305586510323,0.0008778186048348462,0.0008778186048348432,599.0,-0.10324955122035227,0.401332418488934,0.13559305586510323
dPM25,voice_rate,10,593,-0.12689525517514488,0.0019608034258633195,0.001960803425863313,593.0,-0.10337679205468059,0.40108796416912457,0.12689525517514488
dPM25,voice_rate,6,597,-0.06354670098722603,0.12090471463684957,0.1209047146368502,597.0,-0.1033586170730955,0.4012515026973845,0.06354670098722603
dPM25,voice_rate,19,584,0.031145728993422814,0.452508110121174,0.45250811012117365,584.0,-0.10362220481108479,0.40071145816813764,0.031145728993422814
dPM25,voice_rate,7,596,0.02786099416261072,0.4972155320777616,0.4972155320777597,596.0,-0.10333534532966847,0.40121083255282897,0.02786099416261072
dPM25,voice_rate,9,594,-0.026994332287216042,0.5114106149076275,0.5114106149076316,594.0,-0.1034073969014382,0.4011290640414908,0.026994332287216042
dPM25,voice_rate,20,583,0.02087521794770711,0.6149548628586554,0.6149548628586585,583.0,-0.10357218726960898,0.4006688755901457,0.02087521794770711
dPM25,voice_rate,11,592,-0.020317631241538184,0.6217614865544642,0.621761486554465,592.0,-0.10339876497951479,0.4010467195397373,0.020317631241538184
dPM25,voice_rate,5,598,-0.013230256138896663,0.746793400485852,0.7467934004858506,598.0,-0.10335143215900204,0.40129203109617173,0.013230256138896663
dPM25,voice_rate,15,588,-0.012150338158645291,0.7687472492592571,0.7687472492592551,588.0,-0.10333728192549357,0.40088027804806486,0.012150338158645291
dPM25,voice_rate,16,587,-0.009829277083514115,0.8121582594890563,0.812158259489058,587.0,-0.10334091444316704,0.4008382980327538,0.009829277083514115
dPM25,voice_rate,13,590,-0.008302364692731398,0.8405112790983068,0.8405112790983068,590.0,-0.10333802321586691,0.4009637929400011,0.008302364692731398
dPM25,voice_rate,0,603,0.008208317187361924,0.8405820141263501,0.8405820141263483,603.0,-0.10330919361959658,0.15553269773657666,0.008208317187361924
dPM25,voice_rate,2,601,-0.007619038769905629,0.8521335383810558,0.8521335383810553,601.0,-0.10354803765837746,0.1564450574181937,0.007619038769905629
dPM25,voice_rate,1,602,-0.0034434665415742456,0.9328079962468949,0.9328079962468949,602.0,-0.1035195462964314,0.15648107482119025,0.0034434665415742456
dPM25,voice_rate,14,589,0.0032098659691871,0.9380380690299831,0.9380380690299829,589.0,-0.10333861738646649,0.40092210942112383,0.0032098659691871
dPM25,voice_rate,12,591,-0.0022407487507073304,0.9566495864099208,0.9566495864099207,591.0,-0.10332819991905691,0.40100532938720584,0.0022407487507073304
dPM25,voice_rate,17,586,0.00036068035611700394,0.99304851514411,0.9930485151441074,586.0,-0.10343662452153696,0.4007961685815076,0.00036068035611700394
dPM25,voice_rate,18,585,-0.00011308792772355271,0.9978222711006273,0.9978222711006267,585.0,-0.10348477533434162,0.40075388889498664,0.00011308792772355271
