air_var,noise_var,lag_min,N,pearson_r,pearson_p,pearson_p_adj,Neff,rho1_air,rho1_noise,abs_r
dCO2,voice_rate,3,3225,0.0876246933879881,6.235229802725792e-07,6.797723710278974e-05,2060.608490568765,0.6325831219185722,0.3482462417964251,0.0876246933879881
dCO2,voice_rate,2,3226,0.07671923343826062,1.2874240915849721e-05,0.0004904045874650064,2061.1680885181586,0.6326212942079731,0.3482541785592842,0.07671923343826062
dCO2,voice_rate,4,3224,0.07314162108616416,3.2251101949215996e-05,0.0008933295130243135,2060.0757317234866,0.6325271277545866,0.3482382999150016,0.07314162108616416
dCO2,voice_rate,5,3223,0.06835785118015583,0.00010283065989957417,0.0019071600787493779,2059.5156160421075,0.6324892465119616,0.34823035291005966,0.06835785118015583
dCO2,voice_rate,1,3227,0.06651396726078365,0.0001560980367977068,0.002512228674549861,2061.735637362933,0.632654175153707,0.3482621102085247,0.06651396726078365
dCO2,voice_rate,9,3219,0.057419307128373065,0.0011173520010397176,0.009193576322800708,2056.6054606995244,0.632410394272307,0.3484032941315791,0.057419307128373065
dCO2,voice_rate,0,3228,0.049280570869391485,0.005102082447396603,0.02519890926613424,2063.1768817825837,0.6327004909420105,0.3479441427125303,0.049280570869391485
dCO2,voice_rate,6,3222,0.046096066219453245,0.008872940672377498,0.03648271637484429,2058.671831718299,0.632454535673967,0.34832428436293084,0.046096066219453245
dCO2,voice_rate,14,3214,-0.04565104475583583,0.009642332678570285,0.0386147050915089,2053.3801455311063,0.6325031164816703,0.3483635146731599,0.04565104475583583
dCO2,voice_rate,8,3220,0.04052504294886632,0.021468220145568137,0.06611886157239703,2057.3060917380312,0.6323550073667632,0.3484112346124773,0.04052504294886632
dCO2,voice_rate,7,3221,0.03963851597086144,0.02447120527435752,0.07220511892523211,2057.8355122251533,0.6324132535927901,0.34841916996805344,0.03963851597086144
dCO2,voice_rate,10,3218,0.036187043804425466,0.040104369042904646,0.10092754572063113,2055.9831438723168,0.6324138062821115,0.3483953485203902,0.036187043804425466
dCO2,voice_rate,11,3217,0.02898253944044402,0.10026804137262837,0.18907646305517312,2055.353304484041,0.6324222187452317,0.34838739777393646,0.02898253944044402
dCO2,voice_rate,16,3212,0.025774051210299125,0.14417859990165577,0.2594735183458806,1915.9289243870116,0.6325142898864129,0.39959171942855215,0.025774051210299125
dCO2,voice_rate,12,3216,0.015364258006273028,0.3837451469133857,0.4863589993003443,2054.51896210597,0.6325665528819184,0.34837944188723946,0.015364258006273028
dCO2,voice_rate,19,3209,0.014920223225539963,0.39815601978718657,0.5141696126351671,1914.195861409974,0.6325171164851874,0.39956812625503996,0.014920223225539963
dCO2,voice_rate,17,3211,0.011173746310831855,0.5267720207779363,0.6250774056060984,1915.3425885140098,0.6325205200399265,0.39958386014326747,0.011173746310831855
dCO2,voice_rate,18,3210,-0.009753769362429388,0.5806634595825855,0.6696973948209208,1914.7059255228,0.632557543670265,0.399575995753754,0.009753769362429388
dCO2,voice_rate,15,3213,0.009683569895530104,0.583213901827787,0.6662630118291479,1986.3055512340914,0.6325136010786496,0.37301061466633006,0.009683569895530104
dCO2,voice_rate,13,3215,0.006048106015792316,0.7317464765995486,0.7841289461843488,2054.0436513305403,0.632472285358399,0.34837148085531144,0.006048106015792316
dCO2,voice_rate,20,3208,-0.004245831595974731,0.8100295526466135,0.8527336802194122,1913.692543526209,0.632472534934177,0.3995602516421411,0.004245831595974731
