air_var,noise_var,lag_min,N,pearson_r,pearson_p,pearson_p_adj,Neff,rho1_air,rho1_noise,abs_r
CO2_roll5,voice_rate_roll5,20,3322,0.2199160318615722,1.1452219172231382e-37,0.02635544205470132,102.01017403434817,0.9998297667188321,0.9405749121748698,0.2199160318615722
CO2_roll5,voice_rate_roll5,19,3323,0.21953186252734358,1.5022156094409053e-37,0.026626061946961568,102.0378778350545,0.9998298189684949,0.9405765649977783,0.21953186252734358
CO2_roll5,voice_rate_roll5,18,3324,0.21915963119736342,1.9517245665921596e-37,0.026890523510091517,102.06560147976501,0.9998298593386002,0.9405782167340517,0.21915963119736342
CO2_roll5,voice_rate_roll5,17,3325,0.2156099016112999,2.8545304378599895e-36,0.022422949717500078,111.83951742605316,0.9998298947211397,0.9350762917006672,0.2156099016112999
CO2_roll5,voice_rate_roll5,16,3326,0.2121170905438398,3.8209194222256715e-35,0.02541788664610258,110.67070263146513,0.9998299016969259,0.9357534051807117,0.2121170905438398
CO2_roll5,voice_rate_roll5,15,3327,0.20861176364757678,4.936020269849678e-34,0.0287376264435271,109.52754032844831,0.9998298907665816,0.9364161458918426,0.20861176364757678
CO2_roll5,voice_rate_roll5,14,3328,0.2050142394100854,6.513726924996069e-33,0.03330045710728071,108.40916976919983,0.9998298787949966,0.9370649666592197,0.2050142394100854
CO2_roll5,voice_rate_roll5,13,3329,0.20137514712595675,8.443992852747889e-32,0.03753173644276564,107.31476825045223,0.9998298812148307,0.9377003014833385,0.20137514712595675
CO2_roll5,voice_rate_roll5,12,3330,0.2006349500174027,1.3904842416166727e-31,0.030082385111009784,116.70318431210798,0.999829891703785,0.9324398839334089,0.2006349500174027
CO2_roll5,voice_rate_roll5,11,3331,0.19979997524181417,2.442061531661059e-31,0.030788903785984142,116.73483859057097,0.9998299065779774,0.93244177127451,0.19979997524181417
CO2_roll5,voice_rate_roll5,10,3332,0.19889731503263827,4.485272736042234e-31,0.0315684606379658,116.76647226072589,0.9998299339435511,0.9324436573770655,0.19889731503263827
CO2_roll5,voice_rate_roll5,9,3333,0.19792634555701874,8.613344247578517e-31,0.03242559699316944,116.79808462931976,0.9998299742055843,0.9324455422422894,0.19792634555701874
CO2_roll5,voice_rate_roll5,8,3334,0.19681106302180723,1.8209173058828733e-30,0.03343432620806255,116.82968254632662,0.9998300232388397,0.9324474258713997,0.19681106302180723
CO2_roll5,voice_rate_roll5,7,3335,0.1955489761803337,4.237812782033072e-30,0.03460766261595535,116.86128959160887,0.9998300668794825,0.932449308265615,0.1955489761803337
CO2_roll5,voice_rate_roll5,6,3336,0.1939411516924658,1.2399007312783058e-29,0.036152526615258265,116.92219253319026,0.9998301064844443,0.9324347961866354,0.1939411516924658
CO2_roll5,voice_rate_roll5,5,3337,0.19208536561783118,4.245985389023195e-29,0.03800736564271678,116.95718866838908,0.9998301325673479,0.9324348012282645,0.19208536561783118
CO2_roll5,voice_rate_roll5,4,3338,0.19003790677642923,1.6314168241304966e-28,0.040145794713835135,116.99219589959259,0.9998301519792863,0.9324348062668697,0.19003790677642923
CO2_roll5,voice_rate_roll5,3,3339,0.18789083432546702,6.593691224431778e-28,0.042495523326590734,117.02723036285396,0.9998301550508044,0.9324348113024569,0.18789083432546702
CO2_roll5,voice_rate_roll5,2,3340,0.1856676553331253,2.7546918924207433e-27,0.04504840252311939,117.06226357622204,0.9998301588697195,0.9324348163350252,0.1856676553331253
CO2_roll5,voice_rate_roll5,1,3341,0.1835595417212233,1.0508579369847737e-26,0.04758578760963552,117.12305679529722,0.9998301938118087,0.9324203961154778,0.1835595417212233
CO2_roll5,voice_rate_roll5,0,3342,0.18122758637418865,4.546647510149234e-26,0.050529577409922456,117.26480152850864,0.9998302351786847,0.932360753820893,0.18122758637418865
