,voice_rate,voice_rate_time,intensity_mean,voice_score_mean,snr_mean,sfm_mean,noiseRMS_mean,bandRMS_mean,frames,voice_frames,frame_period_s,coverage_s,coverage_rate,voice_seconds
TEMP,-0.1534075794711965,-0.15340735230128957,-0.12092240042956813,-0.7602164078936933,-0.2769071031709366,0.7716309504218197,-0.6895518030768645,-0.5750484608745728,0.04967628326748345,-0.15324783584565888,,0.04967102639242865,0.049671027226964516,-0.1532478361610892
HUM,0.04561203847798247,0.045612037420147716,0.04078483804090023,-0.03358040139821586,0.044192330278242445,0.0036241843931150565,-0.012661388251812903,0.032123415813447506,-0.0452517325823744,0.04547621865305558,,-0.04526429201060839,-0.04526429155015325,0.04547621986886567
CO2,0.12149834744019124,0.12149843212197003,0.11352098422895947,0.28834901614087477,0.20381989294824565,-0.2398783307446635,0.2528105608437685,0.2637443204821197,-0.024703091632230133,0.12144808870909839,,-0.02470676884078787,-0.024706768772530537,0.12144808840441286
PRES,0.04384817582216451,0.043848107573654684,0.0368855423665819,0.4356821859592845,0.11116331439592736,-0.4321594264441223,0.42291237693403144,0.30099108664836405,-0.036362200254023716,0.04374041637297713,,-0.036357563018095576,-0.03635756370504476,0.043740416276861906
LLUM,0.22751749427814885,0.22751735624598537,0.19333697545536746,0.9178527274678112,0.3783434369561703,-0.9119443332329832,0.7766091012699207,0.7080162712812587,-0.02909581186464049,0.2274335236685316,,-0.029087823864413373,-0.029087824751342525,0.22743352482990156
PM1,0.047418055388320175,0.04741814415514644,0.04180971684868496,0.27440980003771054,0.06023066484982922,-0.2824403037287069,0.24192116561856566,0.18128216072849865,0.0030948230665078075,0.047431470366706294,,0.0030907444908994204,0.003090744840995851,0.04743146971520279
PM25,0.04538092141310604,0.04538101146343764,0.03908191895291934,0.2667008757535853,0.0609041088546451,-0.2737958738222294,0.2365836885475458,0.17827017070333234,0.0032202022292214336,0.04539454088655163,,0.0032155089238580935,0.0032155093267130135,0.04539454005263311
PM10,0.04341183247504122,0.04341192032981347,0.03706270700306755,0.2580837438608849,0.05902075764559514,-0.265296126039949,0.22948502912442154,0.1730919991686243,0.0034476708972694917,0.043425123492235006,,0.0034429931371703438,0.0034429935386969474,0.04342512263272172
