air_var,noise_var,lag_min,N,pearson_r,pearson_p,pearson_p_adj,Neff,rho1_air,rho1_noise,abs_r
CO2,snr_mean,10,3278,0.221521382482361,1.0053627521744107e-37,2.9044119235432486e-09,702.9810564843284,0.9996624548938056,0.6470486509477257,0.221521382482361
CO2,snr_mean,9,3279,0.22073012200719597,1.7975450990567026e-37,3.2314522375634395e-09,703.5019681221514,0.9996625068232985,0.6469218493713729,0.22073012200719597
CO2,snr_mean,8,3280,0.21971630437693962,3.800050308938485e-37,3.826760068661326e-09,703.7212767850733,0.9996626037281431,0.6469198180210239,0.21971630437693962
CO2,snr_mean,7,3281,0.21837667016894016,1.024567771882303e-36,4.778818205267197e-09,703.9704578526905,0.9996627102580229,0.6469054333815097,0.21837667016894016
CO2,snr_mean,6,3282,0.2161843420252737,5.204384926024982e-36,6.853202049655365e-09,704.1728016824785,0.9996628135119611,0.6469104146496357,0.2161843420252737
CO2,snr_mean,5,3283,0.2141344031211357,2.3387493799248974e-35,9.567635974411752e-09,704.3649026737695,0.99966286998237,0.6469196546496665,0.2141344031211357
CO2,snr_mean,4,3284,0.21208495211815298,1.035146125412353e-34,1.3000421627753507e-08,704.5903870479905,0.9996628712353476,0.6469151376814598,0.21208495211815298
CO2,snr_mean,3,3285,0.2098711491848617,5.086246286424052e-34,1.8514093310279047e-08,704.8282633781868,0.9996628571834877,0.646905517225863,0.2098711491848617
CO2,snr_mean,2,3286,0.20777459498768236,2.2580605972291293e-33,2.5785574756944548e-08,705.1098493342728,0.9996629448460246,0.6468777968432565,0.20777459498768236
CO2,snr_mean,1,3287,0.20565601215886747,1.0026827678804276e-32,3.591265066434799e-08,705.2962152832591,0.9996630193967094,0.6468893896689444,0.20565601215886747
CO2,snr_mean,0,3288,0.20381989294824565,3.5933853095174335e-32,4.7720809867528156e-08,705.4665489073585,0.9996630709124231,0.6469076035480821,0.20381989294824565
