air_var,noise_var,lag_min,N,pearson_r,pearson_p,pearson_p_adj,Neff,rho1_air,rho1_noise,abs_r
HUM,voice_rate,10,3332,0.054495599158356604,0.0016504881378788668,0.020592246328090768,1804.703185313263,0.8994871028711222,0.33055523065435277,0.054495599158356604
HUM,voice_rate,7,3335,0.0542138657989998,0.0017364880302664005,0.021221004820185872,1805.7019905252068,0.8998993727060816,0.3305793686294964,0.0542138657989998
HUM,voice_rate,4,3338,0.05014658959189927,0.0037557601865422364,0.03304480425790851,1807.1268454860985,0.9005120681156064,0.3304103049922716,0.05014658959189927
HUM,voice_rate,8,3334,0.04973030931391453,0.0040766592437345315,0.03463071292474022,1805.3852818358832,0.899749633385443,0.33057132765921193,0.04973030931391453
HUM,voice_rate,2,3340,0.04968409140281289,0.004077817992579163,0.034648715611371825,1807.5095040386668,0.9010023054659845,0.3304263936771778,0.04968409140281289
HUM,voice_rate,9,3333,0.04847785582656235,0.0051209344181986065,0.03945786002398004,1805.0484260766239,0.8996152019736425,0.33056328166906473,0.04847785582656235
HUM,voice_rate,3,3339,0.04794062310049757,0.005592550765581061,0.041583857079535096,1807.3303064265338,0.900747989933012,0.33041835184129825,0.04794062310049757
HUM,voice_rate,1,3341,0.047909701153712604,0.005609050128631105,0.041659137156635696,1807.6563457317468,0.90128117798025,0.3304344305045935,0.047909701153712604
HUM,voice_rate,5,3337,0.0474743446818103,0.006088832632304744,0.04361003346033081,1806.9058021428152,0.9002894503360593,0.3304022531254101,0.0474743446818103
HUM,voice_rate,0,3342,0.04561203847798247,0.00835887023013511,0.05242159258204267,1808.9150635383596,0.9015351885205242,0.3301407588191509,0.04561203847798247
HUM,voice_rate,6,3336,0.04438754173505914,0.010346051416481825,0.05929987619005851,1806.3221393093468,0.9000803333683375,0.33049084170064863,0.04438754173505914
