,voice_rate,voice_rate_time,intensity_mean,voice_score_mean,snr_mean,sfm_mean,noiseRMS_mean,bandRMS_mean,frames,voice_frames,frame_period_s,coverage_s,coverage_rate,voice_seconds
TEMP,-0.21597505704456252,-0.21597505704456252,-0.2159296330653347,-0.6396060151322766,-0.640669459794048,0.6841012594674023,-0.7575793872909683,-0.7024400998885635,0.028778408815798184,-0.21594672035071874,,0.028778408815798184,0.028778408815798184,-0.21594672035071874
HUM,-0.022107656822429152,-0.022107656822429152,-0.021713681280406776,-0.2891541712288402,-0.2739910263016472,0.28405817141065626,-0.268486768936524,-0.26859200028521274,-0.014550519686467612,-0.022150982174534005,,-0.014550519686467612,-0.014550519686467612,-0.022150982174534005
CO2,0.05533657683799741,0.05533657683799741,0.056331388463949424,0.2180688981890302,0.23898489218547747,-0.1508443652194175,0.19443941991270083,0.20578335941192671,-0.022869343162401214,0.05530414625437545,,-0.022869343162401214,-0.022869343162401214,0.05530414625437545
PRES,0.08524144074019323,0.08524144074019323,0.08537126744179434,0.3908565599635483,0.3781062256747374,-0.4175139505537402,0.48670368995126406,0.42717468500422673,-0.027453511797765347,0.08521829380791099,,-0.027453511797765347,-0.027453511797765347,0.08521829380791099
LLUM,0.3304778597349207,0.3304778597349207,0.3301681259720766,0.821600182825087,0.8291046863448359,-0.8388254325157429,0.8240459771576522,0.8338126182541189,-0.03481009848238788,0.3304729831643357,,-0.03481009848238788,-0.03481009848238788,0.3304729831643357
PM1,0.11731132587049163,0.11731132587049163,0.11697482647178155,0.40756499565856436,0.4001875454614803,-0.4014043881709907,0.32485134167083124,0.3672747407014569,-0.021629558650271878,0.117311493428742,,-0.021629558650271878,-0.021629558650271878,0.117311493428742
PM25,0.1563324013425084,0.1563324013425084,0.15612718884930227,0.5149949973224064,0.5088564732768045,-0.5128152291178981,0.4380907978894183,0.4802303605877824,-0.015576022577846826,0.1563398481983393,,-0.015576022577846826,-0.015576022577846826,0.1563398481983393
PM10,0.16446094599723993,0.16446094599723993,0.16424899661863324,0.5336504071856445,0.527611281627841,-0.5315354636924612,0.4564060089073247,0.4995697171621154,-0.01360269810616624,0.16447033411188083,,-0.01360269810616624,-0.01360269810616624,0.16447033411188083
