air_var,noise_var,alt,H0,H1,best_lag_min,N,Neff,rho1_air,rho1_noise,pearson_r,p_two_sided,p_two_sided_adj,p_one_sided_gt,p_one_sided_gt_adj
CO2,voice_rate,greater,"During/after speaking, CO2 does not increase vs silent presence (Δ≤0)","During/after speaking, CO2 increases vs silent presence (Δ>0)",10,2912,695.476866132752,0.9969225376750844,0.6163214733737337,0.0851563430363862,4.191070508651174e-06,0.024767993156159584,2.095535254325587e-06,0.012383996578079792
PM1,voice_rate,greater,"During/after speaking, PM1 does not increase vs silent presence (Δ≤0)","During/after speaking, PM1 increases vs silent presence (Δ>0)",0,1769,633.1353490536341,0.9787401158630448,0.48312745788455536,-0.003337729120638637,0.8884353537395756,0.9332076397434033,0.5557823231302121,0.5333961801282984
PM25,voice_rate,greater,"During/after speaking, PM25 does not increase vs silent presence (Δ≤0)","During/after speaking, PM25 increases vs silent presence (Δ>0)",0,1769,630.8676732078607,0.9816207779188109,0.48312745788455536,-0.00263884821897847,0.9116874541061402,0.9472537920116804,0.5441562729469299,0.5263731039941598
PM10,voice_rate,greater,"During/after speaking, PM10 does not increase vs silent presence (Δ≤0)","During/after speaking, PM10 increases vs silent presence (Δ>0)",0,1769,630.6520189710354,0.9818950101765108,0.48312745788455536,-0.0029522159551684086,0.901251002791262,0.9410008857807309,0.5493744986043689,0.5294995571096346
HUM,voice_rate,greater,"During/after speaking, HUM does not increase vs silent presence (Δ≤0)","During/after speaking, HUM increases vs silent presence (Δ>0)",8,2965,1003.7390607408867,0.7988497736713048,0.6186111120107268,0.07369091452104519,5.9100601761219725e-05,0.01953119274605871,2.9550300880609862e-05,0.009765596373029355
TEMP,voice_rate,greater,"During/after speaking, TEMP does not increase vs silent presence (Δ≤0)","During/after speaking, TEMP increases vs silent presence (Δ>0)",3,2970,914.9406661299718,0.8552863456418563,0.6184839534679135,-0.000137973382472109,0.9940031021278926,0.9966745487416919,0.5029984489360537,0.501662725629154
dCO2,voice_rate,greater,"During/after speaking, CO2 change rate does not increase vs silent presence (Δ≤0)","During/after speaking, CO2 change rate increases vs silent presence (Δ>0)",11,2863,2863.0,-0.3760763192422167,0.6163822156256653,0.022195440027537244,0.2351332706819383,0.23513327068193834,0.11756663534096914,0.11756663534096917
