lag_min,N,Neff,r,p_adj,t,df,r1x,r1y,spearman_rho,spearman_p_adj
-10,1602,738.5272171396821,0.03644534529029405,0.32262183300389813,0.9897490410395076,736.5272171396821,0.9652199106019747,0.3822158433720409,0.0972106843130573,0.008203626345123286
-9,1605,702.4492796311418,0.0040236523956557035,0.9152234012605478,0.10649085573648415,700.4492796311418,0.965197236412326,0.40525033629081014,0.05370206846731561,0.15508491289464124
-8,1604,760.8886719124743,0.0014412847018004488,0.9683391908207284,0.039704457190520265,758.8886719124743,0.9652362759838315,0.369352113235067,0.10667973006489281,0.003216527113557433
-7,1608,626.9187614463086,0.005158938528067041,0.8974254167681927,0.12896679704947783,624.9187614463086,0.9652494251285444,0.4547824298637328,0.06464154780900984,0.10588286288267215
-6,1606,822.539671699355,-0.010134068351255042,0.7716555455230151,-0.29030594048539093,820.539671699355,0.9652295471406647,0.3342267454561762,0.08085834049633256,0.02037957305579691
-5,1604,713.4840269070389,0.015321154978800662,0.6828687161692784,0.40871922060378757,711.4840269070389,0.965209972192099,0.39811007097292983,0.09423867894958944,0.011788471543320847
-4,1609,803.3999196440244,-0.014727458447539464,0.6768157042192007,-0.41696495718298937,801.3999196440244,0.9652438560473928,0.345965784301305,0.05965607456089195,0.09106954056185224
-3,1606,677.4856021620208,0.015875007513794136,0.6799975712359668,0.41264512550899385,675.4856021620208,0.9651869638327255,0.4212878335744999,0.09419132174293125,0.014183141045536106
-2,1611,699.1595894244415,0.004192520447512487,0.9118866135106865,0.1106993597360916,697.1595894244415,0.9652079485170252,0.4089365821066907,0.058518857768915446,0.12213113588991832
-1,1610,676.8168227986827,-0.017945417506522617,0.6411888631952644,-0.46624743768895466,674.8168227986827,0.9651735116511779,0.4227952778204266,0.05722715422675952,0.13694306956598234
