lag_min,N,Neff,r,p_adj,t,df,r1x,r1y,spearman_rho,spearman_p_adj,noise_var,q_BH
0,2682,1271.1213557007381,0.038648831269139546,0.16848211233847554,1.3778836406273072,1269.1213557007381,0.9406702256537325,0.3794129195715975,0.06794983286019733,0.01539214454489783,voice_rate_time,0.3467795020872836
1,2680,1270.5271490764962,0.028196474690054665,0.3152540928066215,1.0046560554096255,1268.5271490764962,0.939794073247864,0.37963737550892346,0.06764178072103141,0.015889517052010374,voice_rate_time,0.3467795020872836
2,2680,1197.4342692922958,0.044286470796202015,0.12561170214195408,1.532710845804976,1195.4342692922958,0.9411072917997166,0.4062846127040672,0.07150549828866164,0.013325185103544978,voice_rate_time,0.3467795020872836
3,2680,1222.840991963707,0.0350563004826694,0.22057084135129212,1.2256392495876556,1220.840991963707,0.9396232883513242,0.3973491748701972,0.07274711249816412,0.010937957601932115,voice_rate_time,0.3467795020872836
4,2678,1220.6842599746228,0.024494141351614648,0.3925317737078785,0.855338735301174,1218.6842599746228,0.9407638294651871,0.3973333140665426,0.06822569621673004,0.017124418256452847,voice_rate_time,0.3925317737078785
5,2679,1218.4282494895049,0.029001934867399486,0.3117700067122622,1.0119357605316905,1216.4282494895049,0.9406328067319394,0.3984048770125586,0.06918716058945668,0.015715239852884803,voice_rate_time,0.3467795020872836
6,2679,1207.3370256812016,0.036202672644517216,0.20874114820707546,1.2577075533560886,1205.3370256812016,0.9393478985033599,0.4031265810373173,0.06987111469274254,0.0151719705228754,voice_rate_time,0.3467795020872836
7,2677,1205.1523986104503,0.032672735285287684,0.2570590999545856,1.1339078055288203,1203.1523986104503,0.9397798990306042,0.403426212216149,0.06770305282604747,0.01874364571635788,voice_rate_time,0.3467795020872836
8,2678,1240.974297769619,0.044527311323520787,0.11693220725930643,1.5688758642352285,1238.974297769619,0.9398017461486385,0.3901717962891557,0.07558589919406204,0.007725712320411609,voice_rate_time,0.3467795020872836
9,2675,1172.9347714550706,0.034265229311524564,0.24095091044890088,1.1732082211815986,1170.9347714550706,0.9405880857045174,0.41501292073531953,0.07568185499181136,0.00951654102963648,voice_rate_time,0.3467795020872836
10,2674,1207.7795248535188,0.031814879481211,0.2692457360509912,1.1053101030529,1205.7795248535188,0.9398750194095374,0.401881771725294,0.08001706845242264,0.005395416873557202,voice_rate_time,0.3467795020872836
