lag_min,N,Neff,r,p_adj,t,df,r1x,r1y,spearman_rho,spearman_p_adj
-10,1917,971.2800419509848,0.050271706114795464,0.11741684096554973,1.567103709077145,969.2800419509848,0.961506696787356,0.340542203327591,0.12613694277368004,8.087389376251335e-05
-9,1918,1045.2613876721935,0.023972566409001295,0.43879537433270444,0.774525862892775,1043.2613876721935,0.9615043524204999,0.30631126878662523,0.10619875545001198,0.0005836938865561247
-8,1919,863.8774503823546,0.010972084140602764,0.7474284754939033,0.3221350876606374,861.8774503823546,0.9615359230125093,0.39431500962329974,0.12067729628187863,0.0003782881650026635
-7,1919,856.2372409277531,0.024463922632689445,0.47466274999944413,0.7152293750172878,854.2372409277531,0.9615678846898249,0.3982504388176029,0.10852067260035295,0.0014715379713160584
-6,1921,980.4060777704062,0.0026195129054515705,0.9347133383682501,0.08193729139574385,978.4060777704062,0.9615253679123541,0.33715756217244225,0.11155032081443671,0.00046653139915256875
-5,1918,973.7978362882134,0.03842460628055668,0.23092854685412997,1.1987213324371517,971.7978362882134,0.9614908430357184,0.33958766781579897,0.13758148418568536,1.644992441655246e-05
-4,1920,1046.1925784352286,0.014523000084543602,0.638920845645104,0.4693452705340681,1044.1925784352286,0.961580781755273,0.3063589766657772,0.10170944282725052,0.0009863361963943261
-3,1921,845.4727512614388,0.027343164842153767,0.427178090076208,0.7944136901969321,843.4727512614388,0.9615158167265021,0.40433244147730296,0.12089068230855286,0.0004269048910770501
-2,1923,922.1731153466194,0.025156053981272023,0.44545973883014156,0.7633342485274243,920.1731153466194,0.9615104812697578,0.3658442587515914,0.10760184299109302,0.0010654366814138398
-1,1923,843.1376451816427,-0.006863233159684653,0.8422680323999511,-0.19905473692921813,841.1376451816427,0.9615047125200784,0.40601604569458044,0.08839301657015652,0.010232454931616074
