lag_min,N,Neff,r,p_adj,t,df,r1x,r1y,spearman_rho,spearman_p_adj,noise_var,q_BH
0,1609,726.3644413833044,0.019704318998698178,0.29798978975347856,0.530425405735181,724.3644413833044,0.9679143410724725,0.3904719415741303,0.09948915675324975,0.0072880106205570425,voice_rate_time,0.4129173090970788
1,1612,805.4431298946478,0.004607543802951291,0.4480612093809994,0.1306025490423251,803.4431298946478,0.9679433844723494,0.34469007039232946,0.09182878028809975,0.00911807810731132,voice_rate_time,0.4928673303190994
2,1609,780.1779697000558,0.018739538912394573,0.3006147716273808,0.5228470184153247,778.1779697000558,0.9678668746017048,0.3584240628391053,0.10512267934716932,0.003285383062407382,voice_rate_time,0.4129173090970788
3,1609,752.846147743324,0.015271983691848443,0.33784143471579176,0.4185251705120617,750.846147743324,0.9666940993169327,0.3749826237353075,0.06699678849449371,0.06616992978390111,voice_rate_time,0.4129173090970788
4,1607,740.1027115460299,0.018223677449356514,0.31030883378726193,0.49518393595778043,738.1027115460299,0.9679041193584859,0.38159547061494437,0.09247511314235682,0.011838828495844764,voice_rate_time,0.4129173090970788
5,1607,736.0603089146499,0.016642790178156664,0.32607048935989497,0.45097468437212046,734.0603089146499,0.9652597424076865,0.38508838715328325,0.10139416628821754,0.005899945509955075,voice_rate_time,0.4129173090970788
6,1608,857.3065332464097,0.015136156057299928,0.3290411740956679,0.44271704832570796,855.3065332464097,0.9679555554496811,0.3145837555998412,0.0850509862654591,0.012732774132839608,voice_rate_time,0.4129173090970788
7,1603,699.2356508828404,0.018381565351656026,0.3137543766618056,0.4854512992555103,697.2356508828404,0.9657792383803179,0.4064691280262162,0.07110426444170269,0.060213131754951375,voice_rate_time,0.4129173090970788
8,1609,805.887312892686,0.030238582662717485,0.19564475739392478,0.8577439482293138,803.887312892686,0.9679532552654416,0.3435779088885795,0.09061244570206911,0.010063975743354648,voice_rate_time,0.4129173090970788
9,1604,616.8341157166421,-0.020013138426695647,0.690084790663736,-0.49634216248977225,614.8341157166421,0.9666989937029166,0.4598145940637427,0.08955237250206041,0.026142083142809785,voice_rate_time,0.690084790663736
10,1602,664.4199716244254,0.021017068173601723,0.2943286321614973,0.5410467351174862,662.4199716244254,0.966921539353914,0.42783540817756693,0.0723758634695048,0.06224897417679813,voice_rate_time,0.4129173090970788
