lag_min,N,Neff,r,p_adj,t,df,r1x,r1y,spearman_rho,spearman_p_adj
-10,1917,874.9313893471596,0.0554845818090624,0.10098251177611292,1.6418440354785429,872.9313893471596,0.9682925735181309,0.3854650188958657,0.18020697825955054,8.016366788133337e-08
-9,1918,1007.2052980649928,0.028239603662319045,0.37063113996491437,0.8956930827732357,1005.2052980649928,0.9682995051723371,0.32155438354568805,0.1589238484052959,3.984935793674843e-07
-8,1910,815.8333399522746,0.03916785761185084,0.2637989595813911,1.1182294917677018,813.8333399522746,0.9683038748613825,0.41454578958779614,0.14818536074439778,2.1417048296069413e-05
-7,1919,850.6991556672158,0.044909786695933686,0.19066761516554967,1.3096531188495497,848.6991556672158,0.9683508729769597,0.39831643347057044,0.15337153561015565,7.0100927383143e-06
-6,1920,1000.837474193414,0.012237041726505048,0.6990065027278726,0.38677320030809925,998.837474193414,0.9682904613998512,0.3249969342895844,0.14313801054961264,5.465279990787555e-06
-5,1918,935.2831367907601,0.05412071187708225,0.09809903487450676,1.6557973324578281,933.2831367907601,0.9683795477439672,0.35566237996997235,0.1707827159348685,1.4833847087325158e-07
-4,1920,1035.6143250749333,0.024364704544106046,0.43348091399543776,0.7835547622170911,1033.6143250749333,0.9682893803016906,0.3090215508930946,0.13792772073050732,8.405254043766977e-06
-3,1913,774.6920108809007,0.047507142654196734,0.186537785219585,1.322064856894432,772.6920108809007,0.9682479301400757,0.4374150345890757,0.13707068839376307,0.00012969072665537177
-2,1923,882.4627476789333,0.03601819463860823,0.28516133295080165,1.0694471408682829,880.4627476789333,0.9683044192057189,0.3830374282173961,0.13302838110418272,7.37642736620121e-05
-1,1920,952.3137293853139,0.007549646949702897,0.8160128013097869,0.23274079946866633,950.3137293853139,0.9682945729876916,0.347932668151065,0.13730631095634022,2.1205633319900047e-05
