lag_min,N,Neff,r,p_adj,t,df,r1x,r1y,spearman_rho,spearman_p_adj
-10,1608,660.6654954257984,0.031724374092870544,0.41559597945323756,0.8145995651012478,658.6654954257984,0.967931945404181,0.43140787301751565,0.14149330297789905,0.0002639357816459798
-9,1605,789.7792047916776,0.001778786737793131,0.9601940085334949,0.04992600617259192,787.7792047916776,0.9679221700481556,0.351697542564675,0.12275647826490385,0.0005453198711862166
-8,1607,711.2779794071295,0.0160922935961328,0.6683227494057195,0.4286298635550558,709.2779794071295,0.967912913017986,0.3991824664641311,0.11705643569790487,0.001765176999760529
-7,1607,640.1223402330909,0.015687501847501915,0.6919925678271799,0.39633206548309935,638.1223402330909,0.9679619809729516,0.4445150900702603,0.11875365208710387,0.0026182804323339145
-6,1608,824.1501446129696,-0.007970013294352162,0.8192889439946811,-0.22853273042374198,822.1501446129696,0.9678951838448598,0.33297695069473016,0.10548367305756909,0.002428639519189209
-5,1607,723.878816646947,0.02136102383170988,0.5661095671812173,0.574054755305812,721.878816646947,0.9680167629940786,0.39139721341292044,0.11282212756928452,0.0023662209176529892
-4,1609,827.3069928665303,-0.010219887474364076,0.7691267991844838,-0.29361386360772174,825.3069928665303,0.9679374152410966,0.3314797002459722,0.08762187802743594,0.011692098619286564
-3,1609,633.4254350855059,0.026093359307546995,0.5121261274056939,0.655901959906418,631.4254350855059,0.9679097551409889,0.4494771216968631,0.11862246688214774,0.002788400385650275
-2,1611,678.6871495490235,0.005789042218235791,0.8803407933872855,0.15059410049867358,676.6871495490235,0.9679428055178125,0.42066446520576234,0.08449533210927716,0.027727500320211308
-1,1608,801.4898543789631,-0.012415178874109957,0.7256288016295539,-0.35106936399110383,799.4898543789631,0.9679309369176553,0.34581224086163775,0.10248615659796902,0.003677613386955226
