lag_min,N,Neff,r,p_adj,t,df,r1x,r1y,spearman_rho,spearman_p_adj,noise_var,q_BH
0,2599,1275.7744461115246,0.0627943357363787,0.012451558451234253,2.245560026401703,1273.7744461115246,0.8311345902682239,0.4108810341782234,-0.015475950375436502,0.5807695553110561,voice_rate_time,0.02905363638621326
1,2599,1283.755299103168,0.06889000724594423,0.006777863329715983,2.472246603775583,1281.755299103168,0.8332420212025666,0.40653259844090395,-0.016508346576306628,0.5545536594049527,voice_rate_time,0.017791891240504457
2,2597,1289.825322274625,0.0963793587458575,0.00026403619390306845,3.474873634140763,1287.825322274625,0.8341359257358706,0.4031825955529486,-0.01161777288459709,0.6767867900536619,voice_rate_time,0.0027723800359822186
3,2598,1279.7775009163083,0.09133644334567968,0.0005356229275475424,3.278618086600924,1277.7775009163083,0.834527829834243,0.40734745675896566,-0.012812087044932037,0.6470169316526875,voice_rate_time,0.003749360492832797
4,2599,1340.888651947946,0.09587144952892146,0.00021949568686150384,3.524249331291323,1338.888651947946,0.8323639883013024,0.3836382039383411,-0.01872914825529395,0.4931879545579638,voice_rate_time,0.0027723800359822186
5,2597,1307.8384853935727,0.07586625578637546,0.0030258741811908796,2.7494563261230947,1305.8384853935727,0.8339074966477154,0.39590079965394925,-0.027382987170386057,0.3224095963912982,voice_rate_time,0.014830639939321266
6,2596,1338.2170662317894,0.07049854365699837,0.004943546646440422,2.5834530596377263,1336.2170662317894,0.8296754181292931,0.3853356202481605,-0.023806975081627515,0.38418679583979576,voice_rate_time,0.014830639939321266
7,2594,1325.7892429937656,0.07136026035655213,0.004672209590822045,2.603001694505075,1323.7892429937656,0.830185867094714,0.3897206157450434,-0.021792384689577147,0.42787297760427034,voice_rate_time,0.014830639939321266
8,2593,1287.3971748494102,0.07247370824736189,0.004643899621469442,2.605209854315557,1285.3971748494102,0.8309968933454049,0.4048885554929928,-0.015281778415765416,0.58381933496469,voice_rate_time,0.014830639939321266
9,2595,1255.0694139318957,0.02880681264327761,0.15392767141508776,1.0201476732917079,1253.0694139318957,0.8346420547515011,0.41697832224162584,-0.02134239549312686,0.44999172578839985,voice_rate_time,0.3232481099716843
10,2596,1194.5308398680063,0.010766929288040253,0.3550403776770096,0.3718363514632262,1192.5308398680063,0.8377054051271547,0.4413592097115837,-0.03459738130675073,0.2321417283985556,voice_rate_time,0.677804357383382
11,2594,1262.140138385972,-0.03776246660617224,0.909994540132623,-1.3414659406644123,1260.140138385972,0.8368658274921514,0.412714652679404,-0.047103190258007195,0.09438890254944632,voice_rate_time,0.9873728375216869
12,2593,1285.9499136681527,-0.05254457994389833,0.9701989177059365,-1.8853948820351645,1283.9499136681527,0.8357078401902178,0.4032028393320287,-0.0583624149788027,0.03638191375589482,voice_rate_time,0.9873728375216869
13,2593,1297.9830100374768,-0.024465056875641843,0.8107594065266479,-0.8809999703311706,1295.9830100374768,0.8354269949922353,0.3983892648870695,-0.06051346408643989,0.02925388400430478,voice_rate_time,0.9873728375216869
14,2592,1355.4166133555764,-0.032240584907962846,0.8822247973394312,-1.186709710294803,1353.4166133555764,0.835100057955122,0.375121476460312,-0.07410948988492469,0.006340147166829634,voice_rate_time,0.9873728375216869
15,2590,1288.4344297934683,-0.0534466577586474,0.9724422301285418,-1.9197096948757508,1286.4344297934683,0.8353675136697973,0.401727920079676,-0.08672718751550326,0.0018338243134056126,voice_rate_time,0.9873728375216869
16,2589,1269.9820407976829,-0.02843849590768581,0.8443896718148456,-1.0130686190482179,1267.9820407976829,0.8313587167886111,0.41113977759482756,-0.08238639414437868,0.003302381779097502,voice_rate_time,0.9873728375216869
17,2588,1322.4259485151065,-0.061528258030368946,0.9873728375216869,-2.240037376435691,1320.4259485151065,0.8321586223213033,0.3889174040172086,-0.0876723790938824,0.0014160804442873575,voice_rate_time,0.9873728375216869
18,2587,1278.914272313843,-0.058759562902405485,0.9821845661758895,-2.103344768796996,1276.914272313843,0.8403370337307491,0.4026525785357848,-0.07791390998246378,0.005305672921320296,voice_rate_time,0.9873728375216869
19,2585,1277.1771189018975,-0.03730731599188643,0.9086410034137722,-1.3331582517704004,1275.1771189018975,0.8398660484758178,0.40318718454392793,-0.09063638424127805,0.0011843084526633933,voice_rate_time,0.9873728375216869
20,2587,1291.6819902144837,-0.043496500836575504,0.9409136137771285,-1.5635323023776875,1289.6819902144837,0.8407305147012243,0.397223944436893,-0.09221979401115904,0.0009058612541345811,voice_rate_time,0.9873728375216869
