air_var,noise_var,lag_min,N,pearson_r,pearson_p,pearson_p_adj,Neff,rho1_air,rho1_noise,abs_r
dPM25,voice_rate,14,2495,0.08752706847262856,1.1966987522496135e-05,3.25755455191369e-05,2247.0564480441494,0.1397433591123687,0.37415790103676116,0.08752706847262856
dPM25,voice_rate,15,2494,0.054576479317628684,0.00640656511369269,0.010062299160560475,2223.4315516813654,0.1396925536821002,0.41058046946227533,0.054576479317628684
dPM25,voice_rate,13,2496,0.051593877962505315,0.009935813031727041,0.01574856542963873,2189.945636521378,0.13968162458168557,0.4675865952491201,0.051593877962505315
dPM25,voice_rate,12,2497,0.050819135189683146,0.011091546361863054,0.016833964229554552,2212.415686692994,0.13966134335432573,0.43268089199000426,0.050819135189683146
dPM25,voice_rate,10,2499,-0.024399336458264958,0.2227325997992586,0.25113852193379227,2214.201977153573,0.13964866105973978,0.43269725761921024,0.024399336458264958
dPM25,voice_rate,19,2490,0.016357905989984226,0.41455584883242186,0.44109178112440384,2219.687452002564,0.13980356659894827,0.41054036879417044,0.016357905989984226
dPM25,voice_rate,2,2507,-0.01563647743457292,0.4338767009250101,0.46130234840964845,2221.692192866739,0.13941934571182896,0.4327624495394303,0.01563647743457292
dPM25,voice_rate,18,2491,0.014150134953017252,0.4802422721986215,0.505079902168694,2220.693047415376,0.13973774805761305,0.4105504065516601,0.014150134953017252
dPM25,voice_rate,16,2493,0.012275665181522968,0.5401150325601771,0.5629414961102612,2222.540630598646,0.13969563750783007,0.41057045687517946,0.012275665181522968
dPM25,voice_rate,7,2502,-0.011009847638666583,0.5820080073341933,0.604372913792665,2216.8573961642815,0.1396421503601188,0.43272175522107603,0.011009847638666583
dPM25,voice_rate,20,2489,-0.0108176878131913,0.5895847949494176,0.6105359189235284,2218.774769574959,0.13981860934241191,0.41053032262545436,0.0108176878131913
dPM25,voice_rate,1,2508,-0.010441866523342344,0.6011958679336366,0.6226790841329173,2222.7299619720184,0.13947558747590671,0.4323443642381205,0.010441866523342344
dPM25,voice_rate,0,2509,0.007796930810840271,0.6962711388013942,0.713248551750205,2223.8110885449414,0.13914086019635927,0.4330706799042815,0.007796930810840271
dPM25,voice_rate,17,2492,-0.006763209067135325,0.7357751115679625,0.7500078271662051,2221.654050903748,0.1396963520771536,0.41056043590848196,0.006763209067135325
dPM25,voice_rate,3,2506,0.004232950708083237,0.8322657307202403,0.8419679146236793,2220.8667281432668,0.13939048324594766,0.43275432413848436,0.004232950708083237
dPM25,voice_rate,6,2503,-0.00417045561633517,0.8348038083900802,0.8443750164009827,2218.09450773159,0.13945728796507975,0.43272990756419427,0.00417045561633517
dPM25,voice_rate,9,2500,0.0028014657531007002,0.8886572174415515,0.8951635115531453,2215.080469036821,0.13964994415322152,0.43270543025699437,0.0028014657531007002
dPM25,voice_rate,11,2498,-0.0023427186298082096,0.9068357862344654,0.9122941380374181,2213.315905861068,0.13965131970690656,0.4326890781996949,0.0023427186298082096
dPM25,voice_rate,4,2505,-0.0013485136845078098,0.9462159665601328,0.9493667700041032,2219.890404952586,0.13943982816483577,0.43274619201453024,0.0013485136845078098
dPM25,voice_rate,8,2501,0.000447151554366977,0.9821680699874743,0.9832157259183286,2215.9611000701693,0.13965011488806825,0.4327135961214772,0.000447151554366977
dPM25,voice_rate,5,2504,7.837945310051677e-05,0.9968721822737914,0.9970557466443113,2219.0066758521807,0.1394411772205051,0.43273805315922015,7.837945310051677e-05
