air_var,noise_var,lag_min,N,pearson_r,pearson_p,pearson_p_adj,Neff,rho1_air,rho1_noise,abs_r
PM10,voice_rate,0,3948,0.041942818109358786,0.008395821817798407,0.1579181855148624,1135.3989203052208,0.969492005134899,0.5707024208158894,0.041942818109358786
PM10,voice_rate,1,3947,0.0388063808737449,0.014762116256854139,0.19121071107793755,1136.2494150326236,0.9694957800937841,0.5703414918754843,0.0388063808737449
PM10,voice_rate,2,3946,0.035547036950133115,0.025551360363639714,0.2314508871796784,1134.9000049727138,0.9694969256789547,0.5706754767497475,0.035547036950133115
PM10,voice_rate,3,3945,0.031755981625177156,0.046104012089902134,0.2850957258394409,1134.6259615921665,0.9694968874914011,0.5706712209752093,0.031755981625177156
PM10,voice_rate,4,3944,0.027122373677469853,0.08855067021829534,0.36150333409222546,1134.3519018735267,0.9694968582238257,0.5706669629575868,0.027122373677469853
PM10,voice_rate,5,3943,0.0213572800514936,0.17997823405741448,0.4724531191651773,1134.077063253002,0.969497246697345,0.5706627026951028,0.0213572800514936
PM10,voice_rate,6,3942,0.017186125636949316,0.28068833413096606,0.5631657034369018,1133.8028287759612,0.9694973115857507,0.5706584401859851,0.017186125636949316
PM10,voice_rate,7,3941,0.015258757716091085,0.3382358593009267,0.6077410733440934,1133.5277110824904,0.9694978504298735,0.5706541754284555,0.015258757716091085
PM10,voice_rate,8,3940,0.012816069358984964,0.4212612691773402,0.6665183599747904,1133.2537367640489,0.9694977762936384,0.5706499084207314,0.012816069358984964
PM10,voice_rate,9,3939,0.010846877672677727,0.49614376777062463,0.7153246636096445,1132.9787685231918,0.9694982356958712,0.5706456391610352,0.010846877672677727
PM10,voice_rate,10,3938,0.009289747437105462,0.5600336420660484,0.7547706798239098,1132.7010279542944,0.9695001836816449,0.5706413676475811,0.009289747437105462
