air_var,noise_var,lag_min,N,pearson_r,pearson_p,pearson_p_adj,Neff,rho1_air,rho1_noise,abs_r
PM25_roll5,voice_rate_roll5,0,5258,0.03678270082626546,0.00764274023584101,0.5113946428090483,320.7387099271611,0.994213646516732,0.8901647053705505,0.03678270082626546
PM25_roll5,voice_rate_roll5,1,5257,0.03337738857499003,0.015514870639002547,0.551283283172723,320.6168600973539,0.9942136314847969,0.8901854033075044,0.03337738857499003
PM25_roll5,voice_rate_roll5,2,5256,0.029821532083687593,0.030620008214088557,0.5950762116417869,320.4763993699308,0.9942136164470624,0.890212437358601,0.029821532083687593
PM25_roll5,voice_rate_roll5,3,5255,0.026744957637691424,0.052542217951948245,0.6336175036468412,320.41947279565505,0.9942137726551186,0.890210921273904,0.026744957637691424
PM25_roll5,voice_rate_roll5,4,5254,0.02354524003003969,0.0879159610860304,0.6747776902742653,320.36256322763745,0.9942139225121133,0.8902094045700832,0.02354524003003969
PM25_roll5,voice_rate_roll5,5,5253,0.02072767877773232,0.13307234570417684,0.7118469788028824,320.3059829294364,0.9942139473716104,0.8902078872467599,0.02072767877773232
PM25_roll5,voice_rate_roll5,6,5252,0.017432353994475167,0.20654250988553693,0.7560722484309863,320.16592925887267,0.9942139368741381,0.8902348042779701,0.017432353994475167
PM25_roll5,voice_rate_roll5,7,5251,0.014097056196544874,0.3070964217240138,0.8016583603786155,320.1092718720985,0.9942141069499084,0.8902331873915008,0.014097056196544874
PM25_roll5,voice_rate_roll5,8,5250,0.011176518295565343,0.4181424330582841,0.8421411332243409,320.0526127613915,0.9942142778023526,0.8902315698412918,0.011176518295565343
PM25_roll5,voice_rate_roll5,9,5249,0.008174132181365012,0.5537939521039141,0.8841948991183982,319.9724107405538,0.9942144888841953,0.8902379312885768,0.008174132181365012
PM25_roll5,voice_rate_roll5,10,5248,0.005460464394060915,0.6924875109837929,0.9224895594625043,319.8925897878181,0.994214511309097,0.8902443344357891,0.005460464394060915
PM25_roll5,voice_rate_roll5,18,5240,-0.005396577779553089,0.6961252497340343,0.923513988991658,319.4396401819535,0.9942148644176503,0.8902321866056278,0.005396577779553089
PM25_roll5,voice_rate_roll5,17,5241,-0.005212277991442489,0.7059847619467555,0.9261185060125787,319.49634111575625,0.9942147887302091,0.8902337072601234,0.005212277991442489
PM25_roll5,voice_rate_roll5,19,5239,-0.004690634645816459,0.734283274760513,0.9334945298292984,319.3831878442767,0.994214845478866,0.8902306653283474,0.004690634645816459
PM25_roll5,voice_rate_roll5,16,5242,-0.0043258011856677665,0.7541880147171964,0.9385600423252847,319.5529657178292,0.9942147421841843,0.8902352272922214,0.0043258011856677665
PM25_roll5,voice_rate_roll5,11,5247,0.003681926990061546,0.7897447522038115,0.9476908843645719,319.83609926949407,0.9942145064569813,0.890242818130076,0.003681926990061546
PM25_roll5,voice_rate_roll5,20,5238,-0.0031678768181224314,0.818699589847469,0.9550565186334354,319.3261881030791,0.9942150351612713,0.8902291434279054,0.0031678768181224314
PM25_roll5,voice_rate_roll5,15,5243,-0.0029841821843507943,0.8289649065580107,0.9575933587716748,319.609463093824,0.994214744136747,0.8902367467023011,0.0029841821843507943
PM25_roll5,voice_rate_roll5,14,5244,-0.001573932400140132,0.9092774686767664,0.97762610415365,319.66610882272374,0.9942146896758228,0.8902382654907443,0.001573932400140132
PM25_roll5,voice_rate_roll5,12,5246,0.0014790690765255474,0.9147077179456409,0.9789742925508802,319.77960888168866,0.9942145016030075,0.8902413012042523,0.0014790690765255474
PM25_roll5,voice_rate_roll5,13,5245,-6.691040001283147e-05,0.9961345397651573,0.9990487257973212,319.7230875569069,0.9942145085691173,0.8902397836579345,6.691040001283147e-05
